task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
concrete,concrete,1,LightGBMLarge_BAG_L1,0.9345555210250345,0.9140614875043586,0.2966630458831787,0.024430036544799805,41.084022760391235,0.2966630458831787,0.024430036544799805,41.084022760391235,1,True,10,2021-03-17 22:25:07.079009
concrete,concrete,1,NeuralNetMXNet_BAG_L1,0.9329569800857611,0.9206171358953954,0.16968083381652832,0.0668187141418457,33.782591342926025,0.16968083381652832,0.0668187141418457,33.782591342926025,1,True,9,2021-03-17 22:25:07.079009
concrete,concrete,1,ExtraTreesMSE_BAG_L1,0.9323572918201294,0.9192193768154787,0.807274341583252,0.257098913192749,2.74342942237854,0.807274341583252,0.257098913192749,2.74342942237854,1,True,2,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBM_DSTL_KNOW,0.9316028950558249,0.9677583955612219,0.020025253295898438,0.004110097885131836,1.227142095565796,0.020025253295898438,0.004110097885131836,1.227142095565796,1,True,23,2021-03-17 22:25:07.079009
concrete,concrete,1,LightGBM_DSTL_BASE,0.9289861920710689,0.9519637807541438,0.01080322265625,0.004426002502441406,2.8151490688323975,0.01080322265625,0.004426002502441406,2.8151490688323975,1,True,29,2021-03-17 22:25:07.079009
concrete,concrete,1,XGBoost_DSTL_BASE,0.9271844358804252,0.9465732234541586,0.07988190650939941,0.0034530162811279297,0.9427330493927002,0.07988190650939941,0.0034530162811279297,0.9427330493927002,1,True,32,2021-03-17 22:25:07.079009
concrete,concrete,1,XGBoost_DSTL_KNOW,0.923483976736272,0.9630237841884368,0.27613186836242676,0.005727052688598633,3.2074697017669678,0.27613186836242676,0.005727052688598633,3.2074697017669678,1,True,26,2021-03-17 22:25:07.079009
concrete,concrete,1,RandomForestMSE_BAG_L1,0.9145569622280758,0.9078242012338427,0.6374690532684326,0.24686479568481445,3.619663715362549,0.6374690532684326,0.24686479568481445,3.619663715362549,1,True,1,2021-03-17 22:25:07.079009
concrete,concrete,1,RandomForest_DSTL_KNOW,0.9108521463664966,0.9416437007902569,0.06269693374633789,0.028451919555664062,0.3706512451171875,0.06269693374633789,0.028451919555664062,0.3706512451171875,1,True,25,2021-03-17 22:25:07.079009
concrete,concrete,1,RandomForest_DSTL_BASE,0.9107000250893047,0.9302583776946021,0.05858898162841797,0.030353069305419922,0.38659191131591797,0.05858898162841797,0.030353069305419922,0.38659191131591797,1,True,31,2021-03-17 22:25:07.079009
concrete,concrete,1,KNeighborsDist_BAG_L2,0.8639623181952736,0.8756404349081714,3.961465835571289,0.9572243690490723,190.39198398590088,0.14727020263671875,0.16979146003723145,0.029862403869628906,2,True,15,2021-03-17 22:25:07.079009
concrete,concrete,1,KNeighborsUnif_BAG_L2,0.8332825854957361,0.8391790595070926,3.949580430984497,0.9418325424194336,190.38906359672546,0.13538479804992676,0.15439963340759277,0.026942014694213867,2,True,14,2021-03-17 22:25:07.079009
concrete,concrete,1,KNeighborsDist_BAG_L1,0.7845010597631458,0.7742861617419318,0.05783224105834961,0.04817914962768555,0.014571428298950195,0.05783224105834961,0.04817914962768555,0.014571428298950195,1,True,4,2021-03-17 22:25:07.079009
concrete,concrete,1,LinearModel_DSTL_BASE,0.7714350830766739,0.7423188717140721,0.005559206008911133,0.004385948181152344,0.01688408851623535,0.005559206008911133,0.004385948181152344,0.01688408851623535,1,True,33,2021-03-17 22:25:07.079009
concrete,concrete,1,LinearModel_DSTL_KNOW,0.7704950188538057,0.741591834302247,0.003816843032836914,0.0037832260131835938,0.013658761978149414,0.003816843032836914,0.0037832260131835938,0.013658761978149414,1,True,27,2021-03-17 22:25:07.079009
concrete,concrete,1,KNeighborsUnif_BAG_L1,0.7029400445001366,0.7063130619880476,0.0520319938659668,0.04653024673461914,0.013737916946411133,0.0520319938659668,0.04653024673461914,0.013737916946411133,1,True,3,2021-03-17 22:25:07.079009
